mep_id,first_name,last_name,gender,date_of_birth,date_of_death,hometown,country_of_representation
124899,Andrzej,Duda,MALE,1972-05-16,,Kraków,POL
124994,Max,Andersson,MALE,1973-10-26,,Solna,SWE
28134,Eva-Britt,Svensson,FEMALE,1946-12-05,,Värnamo,SWE
667,Daniel J.E.,Vié,MALE,1925-04-25,1998-06-18,Nantes,FRA
1963,Peter,Pex,MALE,1946-06-05,,Zutphen,NLD
2230,Nuala,Ahern,FEMALE,1949-02-05,,Belfast (Northern Ireland),IRL
163,Giuseppe,Pella,MALE,1902-04-18,,Valdengo (VC),ITA
1219,José María,Gil-Robles Gil-Delgado,MALE,1935-06-17,2023-02-13,Madrid,ESP
23843,Alena,Palečková,FEMALE,1947-04-28,,Praha,CZE
28581,Evangelia,Tzampazi,FEMALE,1960-10-05,,Serres,GRC
397,Gilles,Gozard,MALE,1910-04-20,,Moulins (Allier),FRA
237779,Carina,Ohlsson,FEMALE,1957-06-14,,Råda Lidköping,SWE
96799,Piotr,Borys,MALE,1976-01-11,,Bolesławiec,POL
838,Jean,Hamilius,MALE,1927-02-05,,Luxembourg,LUX
96827,Birgit,Schnieber-Jastram,FEMALE,1946-07-04,,Hamburg,DEU
96876,Frank,Engel,MALE,1975-05-10,,Luxembourg,LUX
4333,Luis,Berenguer Fuster,MALE,1946-01-19,,Alicante,ESP
1727,Pino,Romualdi,MALE,1913-07-24,1988-05-22,Predappio (Forli),ITA
1308,Pauline,Green,FEMALE,1948-12-08,,Gzira (Malta),GBR
2083,Aline,Pailler,FEMALE,1955-07-27,,Casablanca,FRA
23787,Czesław Adam,Siekierski,MALE,1952-10-08,,Stopnica,POL
1010,Giorgio,La Malfa,MALE,1939-10-13,,Milano,ITA
25703,Cees,Bremmer,MALE,1948-06-19,,Zwolle,NLD
375,Kurt,Jung,MALE,1925-02-15,,Kandel,DEU
2185,Giorgos,Dimitrakopoulos,MALE,1952-09-18,,Athina,GRC
23844,Paulis,Kļaviņš,MALE,1928-03-01,,Rugāji,LVA
1397,(Ben) George Benjamin,Patterson,MALE,1939-04-21,,Hemel Hempstead,GBR
1190,María,Izquierdo Rojo,FEMALE,1946-09-13,,Oviedo,ESP
124795,Flavio,Tosi,MALE,1969-06-18,,Verona,ITA
1484,P.(Phili) J.,Viehoff,FEMALE,1924-06-08,,Zwolle,NLD
4314,Catherine,Guy-Quint,FEMALE,1949-09-01,,Poitiers,FRA
28334,Urszula,Krupa,FEMALE,1949-10-20,,Łódź,POL
183916,Alexandra,Geese,FEMALE,1968-07-01,,Lippstadt,DEU
424,Mario,Fioret,MALE,1930-03-12,,Pordenone,ITA
96676,Christian,Engström,MALE,1960-02-09,,Stockholm,SWE
1467,Fernand H.J.,Herman,MALE,1932-01-23,2005-04-04,Boirs,BEL
28121,Joseph,Muscat,MALE,1974-01-22,,Pietà,MLT
193292,Tilly,Metz,FEMALE,1967-05-26,,Luxembourg,LUX
647,Louise,Weiss,FEMALE,1893-01-25,,Arras,FRA
153,Attilio,Piccioni,MALE,1892-06-14,,Poggio Bustone (Rieti),ITA
2122,Mirja,Ryynänen,FEMALE,1944-11-11,,Kuopion mlk,FIN
34757,Roland,Gewalt,MALE,1958-04-02,,Berlin,DEU
129407,Enrique,Calvet Chambon,MALE,1950-10-28,,,ESP
28514,Kyriacos,Triantaphyllides,MALE,1944-09-03,,Palaihori,CYP
39719,Magor Imre,Csibi,MALE,1980-10-13,,Miercurea Ciuc,ROU
4282,Renate,Sommer,FEMALE,1958-09-10,,Bochum,DEU
1253,Hans-Gert,Pöttering,MALE,1945-09-15,,Bersenbrück (Niedersachsen),DEU
28117,Jim,Higgins,MALE,1945-05-04,,Ballyhaunis,IRL
1983,Pierre,Moscovici,MALE,1957-09-16,,Paris,FRA
23747,Gintaras,Didžiokas,MALE,1966-08-10,,Vilnius,LTU
125053,Jordi Vicent,Sebastia Talavera,MALE,1966-11-23,,Valencia,ESP
434,René Francis,Feït,MALE,1920-10-20,,Lyon (Rhône),FRA
4421,Vittorio,Sgarbi,MALE,1952-05-08,,Ferrara,ITA
564,Camille,Bégué,MALE,1906-11-30,,Pessoulens (Gers),FRA
25919,Martin,Kastler,MALE,1974-06-18,,Nürnberg,DEU
117,Manfred,Schmidt,MALE,1936-01-16,,Schwabenhausen bei München,DEU
197519,Beata,Kempa,FEMALE,1966-02-11,,Syców,POL
34230,Georgi,Bliznashki,MALE,1956-10-04,,Skravena,BGR
1964,Jan-Kees,Wiebenga,MALE,1947-04-06,,Haarlem,NLD
940,Annemarie M.C.,Goedmakers,FEMALE,1948-03-25,,Amsterdam,NLD
96777,Paweł,Zalewski,MALE,1964-09-25,,Warszawa,POL
821,Mette,Groes,FEMALE,1937-06-09,,København,DNK
1186,Astrid,Lulling,FEMALE,1929-06-11,,Schifflange,LUX
2135,Bill,Miller,MALE,1954-07-22,,Gartocharn (Scotland),GBR
197529,Leila,Chaibi,FEMALE,1982-10-05,,Dijon,FRA
197835,Aušra,Seibutytė,FEMALE,1958-06-04,,Palanga,LTU
1409,Christopher Murray,Jackson,MALE,1935-05-23,2019-12-13,Norwich,GBR
536,Michel,Cointat,MALE,1921-04-13,,Paris,FRA
124776,Mady,Delvaux,FEMALE,1950-10-11,,Luxembourg,LUX
242,Willy,Odenthal,MALE,1896-07-24,,Köln,DEU
124951,Bill,Etheridge,MALE,1970-03-18,,Wolverhampton,GBR
132191,Gunnar,Beck,MALE,1965-05-01,,Düsseldorf,DEU
28323,Oldřich,Vlasák,MALE,1955-11-26,,Hradec Králové,CZE
1820,Gérard,Benhamou,MALE,1947-12-09,,Nancy,FRA
834,Karl W.H.,Hauenschild,MALE,1920-08-03,,Hannover,DEU
2250,Alessandro,Danesin,MALE,1962-03-03,,Venezia,ITA
1503,Lieselotte,Seibel-Emmerling,FEMALE,1932-02-03,,Leobschütz (Oberschlesien),DEU
125670,Massimiliano,Salini,MALE,1973-03-11,,Soresina (CR),ITA
28511,Bairbre,de Brún,FEMALE,1954-01-10,,Baile Átha Cliath,IRL
1505,Teun,Tolman,MALE,1924-09-22,,Oldeholtpade,NLD
438,Udo,Hein,MALE,1914-12-27,,Hirschberg (Riesengebirge),DEU
40601,Martí,Grau i Segú,MALE,1972-06-26,,Cerdanyola del Vallès,ESP
1104,Giovanni,Goria,MALE,1943-07-30,,Asti,ITA
1833,Marie Anne,Isler Béguin,FEMALE,1956-06-30,,Boulay,FRA
1349,Joan,Colom i Naval,MALE,1945-07-05,,Barcelona,ESP
28264,Paul,van Buitenen,MALE,1957-05-28,,Breda,NLD
1985,Pervenche,Berès,FEMALE,1957-03-10,,Neully-sur-Seine,FRA
125065,Elissavet,Vozemberg-Vrionidi,FEMALE,1956-09-14,,Athina,GRC
942,Mechthild,von Alemann,FEMALE,1937-01-29,,Seebach/Krs. Langensalza,DEU
4329,Carmen,Cerdeira Morterero,FEMALE,1958-09-27,2007-08-02,Ceuta,ESP
197695,Anna-Michelle,Asimakopoulou,FEMALE,1967-03-27,,New York,GRC
226,Hervé,Laudrin,MALE,1902-03-23,,Locminé,FRA
185637,Alex,Mayer,FEMALE,1981-06-02,,High Wycombe,GBR
197615,Jérôme,Rivière,MALE,1964-07-08,,SURESNES,FRA
483,Norbert,Hougardy,MALE,1909-11-01,,Etterbeek,BEL
643,Jozef,Magé,MALE,1905-09-22,,Hoboken,BEL
95074,Jeroen,Lenaers,MALE,1984-04-29,,Stramproy,NLD
124816,Felix,Reda,MALE,1986-11-30,,Bonn,DEU
2092,Brendan Patrick,Donnelly,MALE,1950-08-25,,London,GBR
696,Marie-Claire,SCAMARONI,FEMALE,1913-09-22,2006-07-18,Paris,FRA
26836,Helena,Rögnerová,FEMALE,1955-01-13,,Hořice v. Podkr.,CZE
197588,Katalin,Cseh,FEMALE,1988-06-29,,Montréal,HUN
1352,Enrique,Barón Crespo,MALE,1944-03-27,,Madrid,ESP
530,Yvon,Delbos,MALE,1885-05-07,,Thonac (Dordogne),FRA
1986,Antoine-François,Bernardini,MALE,1953-08-24,,Marseille,FRA
386,Luigi,Granelli,MALE,1929-03-01,,Lovere-Bergamo,ITA
197502,Marie-Pierre,Vedrenne,FEMALE,1982-12-13,,,FRA
23867,László,A. Nagy,MALE,1948-08-10,,Bodiná,SVK
112620,Rebecca,Taylor,FEMALE,1975-08-10,,Todmorden,GBR
324,Herbert,Kriedemann,MALE,1903-03-01,,Berlin,DEU
1262,Werner,Münch,MALE,1940-09-25,,Kirchhellen,DEU
1667,Roland,Gaucher,MALE,1919-04-13,2007-07-26,Paris,FRA
4418,Demetrio,Volcic,MALE,1931-11-22,2021-12-05,Lubiana,ITA
1369,Winifred M.,Ewing,FEMALE,1929-07-10,2023-06-21,Glasgow,GBR
1887,Emmanouil,Karellis,MALE,1932-06-28,,Iraklio,GRC
4320,Manuel,Pérez Álvarez,MALE,1946-12-03,,Sober (Lugo),ESP
25571,Jozef,Heriban,MALE,1953-07-09,,Trnava,SVK
28143,Bernadette,Bourzai,FEMALE,1945-05-28,,Tulle,FRA
34720,Bernard,Wojciechowski,MALE,1958-08-18,,Łowicz,POL
26152,Georgios,Tasou,MALE,1953-10-01,,"Xylofagou, Larnaka",CYP
124765,Joëlle,Mélin,FEMALE,1950-03-26,,Versailles,FRA
1896,Arne,Melchior,MALE,1924-10-22,,Frederiksberg,DNK
298,Charles,Fletcher-Cooke,MALE,1914-05-05,,London,GBR
27714,Edina,Tóth,FEMALE,1975-03-11,,Budapest,HUN
271,Giovanni,Malagodi,MALE,1904-10-12,,Londra,ITA
4744,Mauro,Nobilia,MALE,1947-04-01,,Roma,ITA
197457,Henrike,Hahn,FEMALE,1970-09-04,,Munchen,DEU
41005,Fabio,Ciani,MALE,1943-11-01,,Roma,ITA
256134,Ansis,Pūpols,MALE,1975-03-24,,Riga,LVA
1288,John Walls,Cushnahan,MALE,1948-07-23,,Belfast,IRL
148,MARQUESS OF,Lothian,FEMALE,1922-09-08,,Melbourne (Derbyshire),GBR
124867,Brando,Benifei,MALE,1986-01-01,,La Spezia,ITA
1302,Imelda Mary,Read,FEMALE,1939-01-08,,Hillingdon (Middlesex),GBR
197766,Lucia,Ďuriš Nicholsonová,FEMALE,1976-11-28,,Bratislava,SVK
2158,Carlos,Costa Neves,MALE,1954-06-16,,Angra do Heroísmo,PRT
39712,Dragoș Florin,David,MALE,1968-04-29,,Slatina,ROU
28403,Duarte,Freitas,MALE,1966-08-10,,S. Roque do Pico,PRT
813,Charles,Josselin,MALE,1938-03-31,,Trigavou (Côtes-du-Nord),FRA
124745,Iveta,Grigule-Pēterse,FEMALE,1964-09-30,,,LVA
96738,Sandrine,Bélier,FEMALE,1973-09-02,,Longjumeau,FRA
96820,Marisa,Matias,FEMALE,1976-02-20,,Coimbra,PRT
237224,João,Albuquerque,MALE,1986-12-25,,Barreiro,PRT
2039,Gipo,FARASSINO,MALE,1934-03-11,2013-12-11,Torino,ITA
2086,Erich,Farthofer,MALE,1951-04-27,,Wiehalm/NÖ,AUT
197844,Petar,Vitanov,MALE,1982-04-18,,Sliven,BGR
115,Klaus-Peter,Schulz,MALE,1915-04-02,,Berlin,DEU
22687,Juan José,Bayona de Perogordo,MALE,1945-05-19,,Madrid,ESP
731,Leonidas,Bournias,MALE,1908-05-09,,Hios,GRC
1139,Carlos,Carvalhas,MALE,1941-11-09,,S. Pedro do Sul,PRT
197663,Dragoş,Pîslaru,MALE,1976-03-23,,București,ROU
197488,Guido,Reil,MALE,1970-01-19,,GELSENKIRCHEN,DEU
4535,Philip,Bushill-Matthews,MALE,1943-01-15,2023-12-10,Droitwich,GBR
28144,Lars,Wohlin,MALE,1933-06-24,2018-09-24,Stockholm,SWE
1612,César,Llorens Barges,MALE,1926-06-16,1987-01-01,Pontevedra,ESP
33982,Marian-Jean,Marinescu,MALE,1952-08-11,,Râmnicu Vâlcea,ROU
28385,Cristobal,Montoro Romero,MALE,1950-07-28,,Jaén,ESP
23845,Jiří,Pospíšil,MALE,1949-05-09,,Brno,CZE
96670,Louis,Michel,MALE,1947-09-02,,Tirlemont,BEL
300,Guillaume,Schyns,MALE,1923-10-13,,Kelmis (Lüttich),BEL
5736,Alexandre,Varaut,MALE,1966-01-18,,Neuilly sur Seine,FRA
1218,Anthony Joseph (Joe),Wilson,MALE,1937-07-06,,Birkenhead,GBR
246,Adolf,Mauk,MALE,1906-05-08,,Lauffen,DEU
28276,Laima Liucija,Andrikienė,FEMALE,1958-01-01,,Druskininkai,LTU
124868,Alessia Maria,Mosca,FEMALE,1975-05-23,,,ITA
475,André,Fosset,MALE,1918-11-13,,Paris,FRA
28245,Willem,Schuth,MALE,1954-06-14,,Assen,NLD
374,Richard,Jaeger,MALE,1913-02-16,,Berlin-Schöneberg,DEU
5969,Garrelt,Duin,MALE,1968-04-02,,Leer,DEU
1391,Peter N.,Price,MALE,1942-02-19,,Aberdare,GBR
124880,Ulla,Tørnæs,FEMALE,1962-09-04,,Esbjerg,DNK
1100,Mario,Melis,MALE,1921-06-10,2003-11-01,Tortoli (Nuoro),ITA
2155,Graham,Watson,MALE,1956-03-23,,Rothesay (Scotland),GBR
1689,Manuel,Fraga Iribarne,MALE,1922-11-23,,Villalba (Lugo),ESP
4470,Luigi,Cocilovo,MALE,1947-10-07,,Palermo,ITA
133,THE LORD,Murray of Gravesend,MALE,1930-01-09,,London,GBR
962,Louis,Lauga,MALE,1940-02-16,,Momas,FRA
2027,Mariotto,Segni,MALE,1939-05-16,,Sassari,ITA
927,Willem,Albers,MALE,1920-11-30,,Rotterdam,NLD
28306,Ana,Gomes,FEMALE,1954-02-09,,Lisboa,PRT
4463,Vitaliano,Gemelli,MALE,1946-06-27,,Catanzaro,ITA
1000,Teresa,Domingo Segarra,FEMALE,1953-04-24,,Castellón,ESP
4531,Jean,Lambert,FEMALE,1950-06-01,,Orsett,GBR
114873,Vojtěch,Mynář,MALE,1944-05-04,2018-07-11,Petřvald (okres Karviná),CZE
23842,Daniel,Kroupa,MALE,1949-01-06,,Praha,CZE
827,Norvela,Forster,FEMALE,1931-07-25,,Gillingham (Kent),GBR
108329,Andrea,Zanoni,MALE,1965-08-26,,Treviso,ITA
259,Angelo Giacomo,Mott,MALE,1902-07-03,,Fransacqua di Primerio (TN),ITA
408,Lucien,Martens,MALE,1911-06-14,,Membruggen,BEL
96912,David,Campbell Bannerman,MALE,1960-05-28,,Bombay (India),GBR
2231,Patricia,McKenna,FEMALE,1957-03-13,,Monaghan,IRL
96661,Krisztina,Morvai,FEMALE,1963-06-22,,Budapest,HUN
125045,Clara,Aguilera,FEMALE,1964-01-03,,Granada,ESP
4307,Loyola,De Palacio Vallelersundi,FEMALE,1950-09-16,2006-12-13,Madrid,ESP
2207,Mathias,Reichhold,MALE,1957-07-05,,Klagenfurt,AUT
1988,Abel,Matutes Juan,MALE,1941-10-31,,Ibiza (Baleares),ESP
125091,Sofia,Sakorafa,FEMALE,1957-04-29,,"Trikala, Thessalia",GRC
241,Willi,Müller,MALE,1925-07-14,,Mülheim a.d. Ruhr,DEU
1454,Gijs M.,de Vries,MALE,1956-02-22,,New York,NLD
1134,Gianfranco,Amendola,MALE,1942-04-08,,Roma,ITA
1744,Josep Antoni,Duran i Lleida,MALE,1952-03-27,,Alcampel (Huesca),ESP
1464,Efthymios,Christodoulou,MALE,1932-12-02,,Larissa,GRC
932,Pierre,Bernard,MALE,1931-11-01,,Saint-Pol de Léon (Finistère),FRA
1900,Niels,Sindal,MALE,1950-04-29,,København,DNK
197590,Giuliano,Pisapia,MALE,1949-05-20,,Milano,ITA
23722,Jerzy Kazimierz,Smorawiński,MALE,1942-03-28,,Poznań,POL
254876,Ricardo,Morgado,MALE,1987-05-13,,Lamego,PRT
985,José María,Ruiz-Mateos Jiménez de Tejada,MALE,1931-04-11,,Rota (Cádiz),ESP
124797,Marco,Affronte,MALE,1965-05-06,,Rimini,ITA
570,Pierre,de Félice,MALE,1896-12-13,,Enghien-les-Bains,FRA
4503,Lousewies,van der Laan,FEMALE,1966-02-18,,Rotterdam,NLD
691,Sven,Skovmand,MALE,1936-09-29,,Frederiksberg,DNK
542,Jean,Charlot,MALE,1901-01-26,,Mantes,FRA
1049,Dionysios,Livanos,MALE,1934-12-02,2005-10-31,Athina,GRC
1508,Ioannis,Tzounis,MALE,1920-10-13,,Voukouresti (Roumania),GRC
197791,Massimiliano,Smeriglio,MALE,1966-05-08,,Roma,ITA
2116,Bengt,Hurtig,MALE,1939-07-07,,Ludvika,SWE
124786,Damian,Drăghici,MALE,1970-03-31,,București,ROU
4383,Paul Marie,Coûteaux,MALE,1956-07-31,,Paris,FRA
197500,Mounir,Satouri,MALE,1975-05-25,,Casablanca,FRA
2005,Francisca,Sauquillo Pérez del Arco,FEMALE,1943-07-31,,Madrid,ESP
4291,Joachim,Wuermeling,MALE,1960-07-19,,Münster,DEU
342,Gerald,L'Estrange,MALE,1921-11-07,,Correally Streete Co. Wes,IRL
376,George,Cunningham,MALE,1931-06-10,,Dunfirmline,GBR
28333,Michele,Santoro,MALE,1951-07-02,,Salerno,ITA
33989,Daciana Octavia,Sârbu,FEMALE,1977-01-15,,Arad,ROU
798,Pierre,Lalumière,MALE,1930-09-07,1996-01-21,Caudéran,FRA
4411,Michel,Raymond,MALE,1951-06-11,,Digoin,FRA
28409,Raül,Romeva i Rueda,MALE,1971-03-12,,Madrid,ESP
4319,Pilar,Ayuso,FEMALE,1942-06-16,,Badajoz,ESP
28391,Zdzisław Zbigniew,Podkański,MALE,1949-10-18,,Guzówka,POL
2003,Francisca,Bennasar Tous,FEMALE,1943-12-11,,"Palma de Mallorca, Baleares",ESP
265,Francesco,Marenghi,MALE,1904-03-24,,Castell'Arquato (Piacenza),ITA
1544,Sergio,Pininfarina,MALE,1926-09-08,,Torino,ITA
1586,John Leslie,Marshall,MALE,1940-08-19,,London,GBR
2138,Robin,Teverson,MALE,1952-03-31,,Dagenham,GBR
28157,Brigitte,Douay,FEMALE,1947-02-24,,Paris,FRA
197574,Damien,Carême,MALE,1960-11-16,,Joeuf,FRA
603,Peter,Corterier,MALE,1936-06-19,,Karlsruhe,DEU
534,René,Couveinhes,MALE,1925-06-16,,Montpellier,FRA
1181,Martine,Buron,FEMALE,1944-01-12,,Neuilly-sur-Seine,FRA
1498,Jacqueline,Thome-Patenotre,FEMALE,1906-02-03,,Paris,FRA
125106,Johan,Van Overtveldt,MALE,1955-08-24,,Mortsel,BEL
236051,Eric,Minardi,MALE,1956-03-18,,Toulon,FRA
197828,Manu,Pineda,MALE,1965-09-02,,Almeria,ESP
1444,Mark,Killilea,MALE,1939-09-05,2018-12-31,Dublin,IRL
261,Aldo,Masullo,MALE,1923-04-12,,Avellino,ITA
1554,Nikolaos,Vgenopoulos,MALE,1926-01-30,1985-12-27,A. Varvara (Ahaîas),GRC
96919,Emma,McClarkin,FEMALE,1978-10-09,,Stroud,GBR
197717,Ibán,García Del Blanco,MALE,1977-02-08,,Leon,ESP
1771,Carlo,Tognoli,MALE,1938-06-16,2021-03-05,Milano,ITA
4388,Alima,Boumediene-Thiery,FEMALE,1956-07-24,,Argenteuil,FRA
1158,André,Sainjon,MALE,1943-07-23,,Paris,FRA
207,Pierre F.,Vermeylen,MALE,1904-04-08,,Ukkel,BEL
319,Guy,Jarrosson,MALE,1911-03-09,,Lyon,FRA
1305,Ludivina,García Arias,FEMALE,1945-12-13,,Morelia (México),ESP
169,Wolfgang,Pohle,MALE,1903-11-28,,Erfurt,DEU
1559,Mario,Pomilio,MALE,1921-01-14,1990-04-03,Orsogna (CH),ITA
33993,Valeriu Ștefan,Zgonea,MALE,1967-09-03,,Craiova,ROU
38595,Rovana,Plumb,FEMALE,1960-06-22,,Bucureşti,ROU
34001,Șerban,Nicolae,MALE,1968-04-05,,Bucureşti,ROU
151,Michael B.,Yeats,MALE,1921-08-22,,Thame,IRL
166,Hellmut,Rohde,MALE,1925-11-09,,Hannover,DEU
312,Pietro,LEZZI,MALE,1922-12-15,2013-10-05,Napoli,ITA
1356,Joaquim,Miranda,MALE,1950-09-07,,Portalegre,PRT
2222,Edouard C.M.P.,Des Places,MALE,1940-01-20,2019-09-01,Chateauroux (Indre),FRA
680,John Mark,Taylor,MALE,1941-08-19,,Hampton-in-Arden,GBR
1604,Jacques,Mallet,MALE,1924-02-04,2016-10-22,Nice,FRA
1163,Claude,CHEYSSON,MALE,1920-04-13,2012-10-15,Paris,FRA
39916,Zofija,Mazej Kukovič,FEMALE,1955-05-14,,Črna,SVN
370,Roger,Houdet,MALE,1899-06-14,,Angers,FRA
1591,Ernest,MÜHLEN,MALE,1926-06-08,2014-03-19,Ettelbruck,LUX
97,John Leslie,Prescott,MALE,1938-05-31,,Prestatyn,GBR
197746,Álvaro,Amaro,MALE,1953-05-25,,Coimbra,PRT
1904,Karin,Jöns,FEMALE,1953-04-29,,Kiel,DEU
39710,Petru,Filip,MALE,1955-01-23,,Slobozia,ROU
97016,Angelika,Werthmann,FEMALE,1963-11-07,,Schwarzach,AUT
1944,Sebastiano (Nello),Musumeci,MALE,1955-01-21,,Militello Val Catania,ITA
95020,Daniel Petru,Funeriu,MALE,1971-04-11,,Arad,ROU
155,Russell,Johnston,MALE,1932-07-28,,Edingburgh,GBR
229839,René,Repasi,MALE,1979-11-08,,Karlsruhe,DEU
2101,Gabriele,Panizzi,MALE,1938-03-11,,Latina,ITA
23860,Toomas Hendrik,Ilves,MALE,1953-12-26,,Stokholm,EST
124958,Jonathan,Arnott,MALE,1981-01-12,,Sheffield,GBR
111126,Arkadiusz Tomasz,Bratkowski,MALE,1959-05-13,,Hrubieszów,POL
2255,Luisa,Todini,FEMALE,1966-10-22,,Perugia,ITA
124839,Arne,Lietz,MALE,1976-07-23,,Güstrow,DEU
1568,Nikolaos,Papakyriazis,MALE,1940-08-03,2003-09-29,Thessaloniki,GRC
197699,Elena,Kountoura,FEMALE,1962-11-02,,Athens,GRC
898,Jerry (Jeremiah),CRONIN,MALE,1925-09-15,1990-10-19,"Currabeha, Fermoy",IRL
4550,Jill,Evans,FEMALE,1959-05-08,,Ystrad Rhondda (Wales),GBR
981,Roger,Barton,MALE,1945-01-06,,Sheffield,GBR
854,Raymond,Forni,MALE,1941-05-20,,Belfort,FRA
96710,Jens,Rohde,MALE,1970-04-18,,Holstebro,DNK
96775,Lara,Comi,FEMALE,1983-02-18,,Garbagnate Milanese,ITA
2162,António,Campos,MALE,1938-07-04,,Oliveira do Hospital,PRT
1362,Maria,Belo,FEMALE,1938-04-27,,Lisboa,PRT
124992,Malin,Björk,FEMALE,1972-05-22,,Göteborg,SWE
36696,Dan,Mihalache,MALE,1971-05-18,,Timişoara,ROU
1716,David M.,Curry,MALE,1944-06-13,,Burton-on-Trent,GBR
4285,François,Hollande,MALE,1954-08-12,,Rouen,FRA
208722,Sara,Matthieu,FEMALE,1981-05-21,,Aalst,BEL
1332,Francisco Javier,Sanz Fernández,MALE,1949-01-13,,Valencia,ESP
1236,Marlene,Lenz,FEMALE,1932-07-04,,Berlin,DEU
983,Nino,Pisoni,MALE,1927-05-05,2002-12-20,Nerviano (Mi),ITA
197807,John,Longworth,MALE,1958-05-14,,Bolton,GBR
23895,Viliam,Veteška,MALE,1953-08-16,,Púchov,SVK
2087,Gerfrid,Gaigg,MALE,1932-07-15,,Salzburg,AUT
197543,Bernard,Guetta,MALE,1951-01-28,,Boulogne-Billancourt,FRA
1239,Gerhard,Schmid,MALE,1946-05-05,,Straubing,DEU
106936,Daniel,Freund,MALE,1984-10-14,,Aachen,DEU
4480,Margrietus,van den Berg,MALE,1946-03-22,,Ammerstol,NLD
96885,Dominique,Riquet,MALE,1946-09-18,,Valenciennes,FRA
1981,Jack M.E.,Lang,MALE,1939-09-02,,Mirecourt (Vosges),FRA
28251,Jörg,Leichtfried,MALE,1967-06-18,,Bruck/Mur,AUT
197572,Anna,Zalewska,FEMALE,1965-07-06,,Świebodzice,POL
191510,Jacques,Colombier,MALE,1952-02-17,,Trèves,FRA
1275,Jens-Peter,Bonde,MALE,1948-03-27,2021-04-04,Åbenrå,DNK
711,Lucien,Radoux,MALE,1921-07-18,,Bruxelles,BEL
1216,Robert Ernest,Krieps,MALE,1922-10-16,1990-08-01,Dalheim,LUX
2106,Gerard,Collins,MALE,1938-10-16,,Limerick,IRL
1618,Yvonne M.C.Th.,van Rooy,FEMALE,1951-06-04,,Eindhoven,NLD
96836,Peter,Simon,MALE,1967-04-04,,Mannheim,DEU
1691,Danielle,DE MARCH-WALLER,FEMALE,1939-08-05,,Lérouville (Meuse),FRA
1625,Spiridon,Kolokotronis,MALE,1932-12-12,,Larissa,GRC
96817,Erminia,Mazzoni,FEMALE,1965-04-28,,Napoli,ITA
23890,Agnieszka,Pasternak,FEMALE,1972-01-26,,Dąbrowa Górnicza,POL
254720,Ana Miguel,DOS SANTOS,FEMALE,1981-09-12,,Coimbra,PRT
1259,Rudolf,Luster,MALE,1921-01-20,,Berlin-Schöneberg,DEU
262,Pietro,Micara,MALE,1912-11-04,,Frascati,ITA
1393,James,Scott-Hopkins,MALE,1921-11-29,1995-03-11,London,GBR
1564,Gabriele,Peus,FEMALE,1940-07-25,,Münster,DEU
39320,Georgios,Georgiou,MALE,1936-04-15,,Athina,GRC
4327,Rosa,Díez González,FEMALE,1952-05-27,,Sodupe,ESP
28386,Jan Jerzy,KUŁAKOWSKI,MALE,1930-08-25,2011-06-25,Myszków,POL
863,Sile,De Valera,FEMALE,1954-12-17,,Dublin,IRL
124785,Maria,Grapini,FEMALE,1954-11-07,,Berești - Galați,ROU
197792,Daniela,Rondinelli,FEMALE,1967-08-19,,Roma,ITA
4325,Carlos,Ripoll Y Martínez De Bedoya,MALE,1958-04-05,,Palma de Mallorca,ESP
1863,Aldo,De Matteo,MALE,1939-08-15,,Pizzo (Catanzaro),ITA
1926,Karin,Riis-Jørgensen,FEMALE,1952-11-07,,Odense,DNK
398,André Jean,Guerlin,MALE,1911-07-19,,Samatan (Gers),FRA
197439,Damian,Boeselager,MALE,1988-03-08,,Frankfurt am Main,DEU
197840,Rasa,Juknevičienė,FEMALE,1958-01-26,,Panevėžys,LTU
848,Arie,de Goede,MALE,1928-05-21,,Vlaardingen,NLD
24029,Koenraad,DILLEN,MALE,1964-11-06,,Mortsel,BEL
1273,Maxime J.M.,Verhagen,MALE,1956-09-14,,Maastricht,NLD
118709,Fabrizio,Bertot,MALE,1967-02-23,,Torino,ITA
2166,Raúl Miguel,Rosado Fernandes,MALE,1934-07-11,2018-05-13,Lisboa,PRT
125043,Inma,Rodríguez-Piñero,FEMALE,1958-01-07,,Madrid,ESP
464,Nicola,Cipolla,MALE,1922-01-14,,Agrigento,ITA
197624,Ivars,Ijabs,MALE,1972-11-17,,Riga,LVA
124836,Maria,Noichl,FEMALE,1967-01-09,,Rosenheim,DEU
550,Raymond,Bousquet,MALE,1899-11-29,,Paris,FRA
1486,Manfred W.,Wagner,MALE,1934-01-14,,Hassel (Saar),DEU
124527,Joaquim,Cruz,MALE,1979-05-26,,Sobral de Monte Agraço,PRT
33994,Alexandru,Athanasiu,MALE,1955-01-01,,Bucureşti,ROU
1438,Jacqueline,Grand,FEMALE,1946-05-20,,Marseille,FRA
2068,Karl Erik,Olsson,MALE,1938-02-23,2021-01-23,Helsingborg,SWE
197614,Marco,Dreosto,MALE,1969-03-18,,SPILIMBERGO,ITA
124767,Edouard,Ferrand,MALE,1965-04-25,2018-02-01,,FRA
96988,Alfreds,Rubiks,MALE,1935-09-24,,Daugavpils,LVA
1751,Jean-Pierre,Cassabel,MALE,1938-08-31,1987-10-30,Castelnaudary (Aude),FRA
33991,Ovidiu Ioan,Silaghi,MALE,1962-12-12,,Satu Mare,ROU
96977,Diogo,Feio,MALE,1970-10-06,,Porto,PRT
